CustomerID,Gender,Age,TenureMonths,MonthlyCharges,TotalCharges,InternetService,ContractType,PaymentMethod,SupportTickets,LatePayments,Churn
CUST100295,Female,29,65,75.23,4793.66,Fiber Optic,One Year,Credit Card,2,1,No
CUST100296,Female,41,18,103.29,1824.04,Fiber Optic,One Year,Credit Card,1,2,Yes
CUST100297,Male,46,44,80.44,3333.65,Fiber Optic,Month-to-Month,Credit Card,4,0,Yes
CUST100298,Male,60,57,64.43,3734.26,DSL,Month-to-Month,Bank Transfer,3,0,No
CUST100299,Female,42,28,139.45,3939.05,DSL,Two Year,UPI,3,3,No
CUST100300,Male,53,71,72.18,5248.03,DSL,Month-to-Month,Electronic Check,3,0,Yes
CUST100301,Male,43,23,109.89,2486.64,Fiber Optic,One Year,UPI,3,3,Yes
CUST100302,Male,55,34,62.96,2283.2,Fiber Optic,Month-to-Month,Electronic Check,3,2,Yes
CUST100303,Female,18,11,96.29,1126.93,DSL,Month-to-Month,Electronic Check,0,4,Yes
CUST100304,Female,37,35,102.84,3846.47,DSL,Month-to-Month,Electronic Check,1,1,No
CUST100305,Male,45,42,81.25,3359.51,No Internet,Month-to-Month,UPI,1,3,No
CUST100306,Female,33,28,20.0,748.56,DSL,One Year,Credit Card,6,1,No
CUST100307,Female,64,24,75.55,1768.36,DSL,Month-to-Month,Bank Transfer,2,1,No
CUST100308,Female,34,8,111.91,1023.59,DSL,Month-to-Month,Bank Transfer,2,1,Yes
CUST100309,Female,57,53,90.82,5079.18,DSL,Two Year,Credit Card,1,3,No
CUST100310,Female,45,4,88.38,588.5,Fiber Optic,Month-to-Month,Bank Transfer,4,0,Yes
CUST100311,Male,29,5,23.33,100.0,No Internet,Two Year,Electronic Check,5,2,Yes
CUST100312,Female,44,49,53.39,2510.98,DSL,Two Year,Bank Transfer,8,3,No
CUST100313,Male,59,30,87.34,2814.43,Fiber Optic,Two Year,UPI,0,1,No
CUST100314,Male,64,63,87.31,5409.83,Fiber Optic,Two Year,Credit Card,2,0,No
CUST100315,Female,47,47,111.44,5435.65,Fiber Optic,Month-to-Month,Credit Card,1,3,Yes
CUST100316,Male,58,26,70.65,1597.89,DSL,Two Year,Credit Card,3,1,No
CUST100317,Male,51,57,87.17,5063.44,Fiber Optic,Two Year,Credit Card,2,3,Yes
CUST100318,Male,54,37,75.49,2719.48,Fiber Optic,Two Year,UPI,2,4,No
CUST100319,Female,23,7,45.39,100.0,DSL,Month-to-Month,Electronic Check,4,2,No
CUST100320,Female,24,40,20.0,645.18,Fiber Optic,Two Year,Electronic Check,6,3,No
CUST100321,Male,49,39,87.93,3351.87,DSL,One Year,Electronic Check,2,1,No
CUST100322,Female,49,62,80.22,5358.57,Fiber Optic,One Year,Bank Transfer,0,0,No
CUST100323,Female,42,53,56.45,2392.72,DSL,Month-to-Month,Electronic Check,4,1,No
CUST100324,Female,50,4,26.42,100.0,Fiber Optic,Month-to-Month,Bank Transfer,3,2,No
CUST100325,Female,24,25,93.89,2277.47,Fiber Optic,Two Year,UPI,1,0,No
CUST100326,Male,29,7,67.02,275.13,Fiber Optic,Month-to-Month,Bank Transfer,3,0,Yes
CUST100327,Male,33,28,91.71,2490.26,DSL,Month-to-Month,Electronic Check,5,3,Yes
CUST100328,Female,33,69,130.92,9003.9,DSL,Two Year,Credit Card,2,0,No
CUST100329,Female,60,67,20.0,1206.01,Fiber Optic,Month-to-Month,UPI,3,2,Yes
CUST100330,Male,53,20,54.01,1151.67,DSL,Month-to-Month,Electronic Check,1,1,No
CUST100331,Male,30,11,68.72,1072.27,Fiber Optic,Month-to-Month,Electronic Check,3,0,Yes
CUST100332,Female,24,67,118.64,7938.97,No Internet,Month-to-Month,Electronic Check,3,0,Yes
CUST100333,Male,53,7,25.91,100.0,No Internet,Month-to-Month,UPI,1,2,Yes
CUST100334,Female,64,23,133.08,3038.86,DSL,Month-to-Month,Credit Card,4,5,Yes
CUST100335,Female,26,61,79.08,4754.29,DSL,Month-to-Month,Credit Card,2,2,Yes
CUST100336,Male,49,71,72.12,5339.87,DSL,One Year,Credit Card,6,2,No
CUST100337,Male,28,34,69.06,2255.19,DSL,Two Year,Electronic Check,1,2,No
CUST100338,Female,25,19,61.91,1273.78,DSL,Month-to-Month,Bank Transfer,4,2,No
CUST100339,Female,50,58,106.44,6231.3,No Internet,Month-to-Month,Electronic Check,3,3,Yes
CUST100340,Male,40,9,42.94,407.8,DSL,Month-to-Month,Credit Card,2,1,Yes
CUST100341,Female,42,48,85.36,3870.05,DSL,Two Year,UPI,3,5,No
CUST100342,Male,25,41,63.47,2479.41,DSL,Two Year,Bank Transfer,3,1,No
CUST100343,Female,62,48,52.14,2464.66,DSL,Month-to-Month,Bank Transfer,2,1,Yes
CUST100344,Male,39,45,152.58,6627.97,DSL,Month-to-Month,Electronic Check,4,0,No
CUST100345,Male,21,25,87.57,1993.3,Fiber Optic,One Year,UPI,0,0,No
CUST100346,Male,57,25,93.4,2239.04,Fiber Optic,One Year,Bank Transfer,0,0,No
CUST100347,Female,20,19,109.13,2141.83,Fiber Optic,Month-to-Month,Credit Card,4,5,Yes
CUST100348,Female,46,39,32.36,1543.68,DSL,One Year,Electronic Check,2,1,No
CUST100349,Male,58,27,127.57,3497.84,Fiber Optic,One Year,Electronic Check,2,0,No
CUST100350,Female,46,63,20.0,1285.39,No Internet,Two Year,Credit Card,3,1,No
CUST100351,Male,51,68,51.94,3545.87,DSL,Month-to-Month,Credit Card,2,1,No
CUST100352,Male,51,19,61.23,1095.17,DSL,Two Year,Credit Card,4,1,No
CUST100353,Female,45,28,92.45,2569.54,Fiber Optic,Month-to-Month,Bank Transfer,2,0,Yes
CUST100354,Female,30,33,81.56,2804.15,DSL,One Year,UPI,2,1,No
CUST100355,Male,32,10,70.0,889.24,DSL,One Year,Bank Transfer,4,0,No
CUST100356,Female,40,30,74.64,1751.12,DSL,Month-to-Month,UPI,3,2,No
CUST100357,Female,61,22,45.66,1148.83,Fiber Optic,One Year,Electronic Check,2,2,No
CUST100358,Male,43,3,30.08,100.0,DSL,Month-to-Month,UPI,3,1,Yes
CUST100359,Male,21,48,96.8,4745.31,DSL,Month-to-Month,Credit Card,1,1,No
CUST100360,Female,43,2,95.81,263.71,DSL,Month-to-Month,Bank Transfer,5,1,Yes
CUST100361,Male,57,54,122.53,6590.27,No Internet,Month-to-Month,Credit Card,2,1,No
CUST100362,Male,26,6,51.3,412.93,No Internet,Month-to-Month,Electronic Check,0,3,Yes
CUST100363,Female,22,40,95.78,3888.24,No Internet,Two Year,Bank Transfer,7,0,No
CUST100364,Male,49,2,66.49,125.45,DSL,Month-to-Month,Bank Transfer,4,0,No
CUST100365,Male,37,2,110.71,199.55,No Internet,Month-to-Month,Credit Card,1,1,Yes
CUST100366,Female,28,55,105.66,5613.85,DSL,Month-to-Month,Bank Transfer,5,0,Yes
CUST100367,Female,32,60,81.34,4883.27,Fiber Optic,Month-to-Month,Credit Card,0,0,No
CUST100368,Male,49,6,64.81,100.0,Fiber Optic,Month-to-Month,UPI,4,2,Yes
CUST100369,Male,45,19,103.83,2030.35,Fiber Optic,Month-to-Month,Electronic Check,4,2,Yes
CUST100370,Female,39,27,94.41,2698.89,Fiber Optic,Month-to-Month,Credit Card,2,0,No
CUST100371,Female,58,1,54.47,100.0,Fiber Optic,Month-to-Month,Electronic Check,5,3,Yes
CUST100372,Female,34,33,35.17,1105.24,Fiber Optic,One Year,Bank Transfer,2,1,No
CUST100373,Female,43,40,66.34,2937.49,DSL,One Year,Electronic Check,3,3,No
CUST100374,Male,61,32,120.46,4291.29,Fiber Optic,Month-to-Month,Electronic Check,3,2,Yes
CUST100375,Female,24,69,109.39,7528.59,Fiber Optic,Month-to-Month,Electronic Check,2,1,Yes
CUST100376,Female,59,17,41.63,720.2,DSL,Two Year,Bank Transfer,4,1,No
CUST100377,Male,43,8,39.97,305.49,DSL,Month-to-Month,UPI,0,2,Yes
CUST100378,Female,42,57,113.24,6484.78,No Internet,Two Year,UPI,2,3,No
CUST100379,Male,27,42,40.93,1966.18,DSL,Month-to-Month,UPI,3,2,No
CUST100380,Female,62,9,90.28,813.19,Fiber Optic,Month-to-Month,Credit Card,2,1,Yes
CUST100381,Female,36,35,56.52,1703.92,Fiber Optic,One Year,Credit Card,0,3,No
CUST100382,Female,28,71,123.51,8820.64,Fiber Optic,Two Year,Bank Transfer,1,1,Yes
CUST100383,Male,30,53,51.89,2673.2,Fiber Optic,Month-to-Month,UPI,2,0,No
CUST100384,Male,25,54,109.3,5678.21,Fiber Optic,Month-to-Month,Electronic Check,2,2,Yes
CUST100385,Female,57,25,80.55,1789.83,No Internet,Month-to-Month,UPI,2,2,No
CUST100386,Male,21,67,82.57,5510.18,Fiber Optic,Two Year,Credit Card,2,3,No
CUST100387,Male,64,62,20.0,1365.36,Fiber Optic,One Year,Bank Transfer,3,2,No
CUST100388,Male,48,55,20.0,1214.22,Fiber Optic,Month-to-Month,UPI,1,1,No
CUST100389,Male,45,46,68.38,3386.62,DSL,Month-to-Month,Credit Card,2,2,Yes
CUST100390,Male,28,24,82.41,1826.46,Fiber Optic,Month-to-Month,Credit Card,2,0,No
CUST100391,Male,60,46,41.24,1823.07,Fiber Optic,Month-to-Month,Electronic Check,3,1,No
CUST100392,Female,18,22,42.34,1058.57,Fiber Optic,Month-to-Month,UPI,1,4,No
CUST100393,Female,64,11,91.84,1154.39,Fiber Optic,One Year,Electronic Check,5,1,Yes
CUST100394,Male,55,48,91.89,4306.53,Fiber Optic,Month-to-Month,UPI,0,2,No
CUST100395,Female,41,8,70.87,429.56,DSL,Month-to-Month,Bank Transfer,3,2,Yes
CUST100396,Female,64,39,98.41,3932.23,Fiber Optic,One Year,UPI,4,4,No
CUST100397,Female,48,35,39.77,1567.81,DSL,Month-to-Month,Electronic Check,0,1,No
CUST100398,Female,58,49,64.32,3104.18,DSL,Month-to-Month,Electronic Check,4,2,No
CUST100399,Male,63,46,124.44,5816.13,DSL,Month-to-Month,Credit Card,3,0,No
CUST100400,Female,43,38,77.05,2928.47,Fiber Optic,Month-to-Month,UPI,3,2,No
CUST100401,Female,22,8,78.79,500.0,Fiber Optic,Two Year,UPI,2,2,No
CUST100402,Male,37,54,144.18,7932.76,Fiber Optic,One Year,Bank Transfer,2,2,No
CUST100403,Male,58,37,33.02,1176.27,DSL,Month-to-Month,Credit Card,4,2,No
CUST100404,Female,28,40,98.89,3652.49,DSL,Month-to-Month,Electronic Check,4,1,Yes
CUST100405,Female,50,34,124.92,4115.67,Fiber Optic,Month-to-Month,UPI,0,4,Yes
CUST100406,Female,55,17,65.25,659.44,DSL,One Year,Credit Card,2,5,No
CUST100407,Female,44,33,100.79,3866.87,DSL,Month-to-Month,Bank Transfer,5,3,No
CUST100408,Female,51,47,45.54,2400.21,DSL,Month-to-Month,Credit Card,2,0,No
CUST100409,Female,32,52,54.4,2564.9,Fiber Optic,Month-to-Month,UPI,3,2,Yes
CUST100410,Male,49,9,86.55,660.99,DSL,Month-to-Month,UPI,1,2,Yes
CUST100411,Female,38,33,98.96,3310.68,Fiber Optic,One Year,Bank Transfer,2,0,No
CUST100412,Female,63,60,108.63,6837.71,DSL,Two Year,Bank Transfer,0,3,No
CUST100413,Male,22,21,122.09,2708.74,Fiber Optic,Two Year,Bank Transfer,3,0,No
CUST100414,Male,23,58,72.98,4277.0,Fiber Optic,Month-to-Month,Electronic Check,4,3,No
CUST100415,Male,55,69,110.81,7528.2,No Internet,One Year,Credit Card,1,0,No
CUST100416,Male,39,10,64.73,742.95,DSL,One Year,Credit Card,1,1,No
CUST100417,Female,35,6,102.06,699.95,Fiber Optic,Two Year,Credit Card,3,2,Yes
CUST100418,Female,31,13,81.22,1062.72,Fiber Optic,Month-to-Month,Electronic Check,2,0,No
CUST100419,Female,27,65,88.37,5728.11,DSL,One Year,Credit Card,2,2,No
CUST100420,Female,63,20,87.71,1664.78,No Internet,Month-to-Month,Bank Transfer,2,1,Yes
CUST100421,Female,30,57,26.86,1788.39,DSL,One Year,Credit Card,3,2,No
CUST100422,Female,48,46,41.28,1560.57,No Internet,Month-to-Month,Electronic Check,2,6,No
CUST100423,Male,47,8,78.08,686.35,Fiber Optic,One Year,Electronic Check,2,3,No
CUST100424,Female,20,10,24.38,247.16,DSL,Two Year,Credit Card,3,0,No
CUST100425,Male,47,67,99.94,6302.28,DSL,Month-to-Month,Electronic Check,2,3,No
CUST100426,Male,23,11,101.15,1037.0,DSL,Month-to-Month,Electronic Check,3,0,No
CUST100427,Female,46,12,84.82,814.02,Fiber Optic,Month-to-Month,Credit Card,3,0,Yes
CUST100428,Male,25,10,41.37,207.19,DSL,Month-to-Month,Electronic Check,2,5,Yes
CUST100429,Female,61,25,116.4,2753.34,DSL,Month-to-Month,Electronic Check,2,1,Yes
CUST100430,Male,62,49,136.12,6918.9,DSL,Month-to-Month,Credit Card,4,1,No
CUST100431,Female,60,49,79.41,3879.24,DSL,Two Year,Bank Transfer,2,2,No
CUST100432,Male,61,11,90.32,1142.54,DSL,Month-to-Month,Bank Transfer,3,0,Yes
CUST100433,Female,50,62,81.05,4784.65,DSL,One Year,Electronic Check,2,2,No
CUST100434,Female,34,36,90.91,3148.9,Fiber Optic,Two Year,UPI,3,2,No
CUST100435,Female,28,39,71.41,2699.92,Fiber Optic,Two Year,UPI,6,0,No
CUST100436,Female,30,53,73.96,3951.84,DSL,One Year,Credit Card,4,1,No
CUST100437,Female,28,56,102.17,5827.87,No Internet,Month-to-Month,Credit Card,2,2,No
CUST100438,Male,48,1,145.37,199.55,Fiber Optic,Two Year,Bank Transfer,2,3,No
CUST100439,Male,45,56,33.0,1686.49,DSL,Month-to-Month,UPI,2,1,Yes
CUST100440,Male,61,4,71.89,435.6,Fiber Optic,Two Year,Credit Card,2,0,No
CUST100441,Female,23,30,39.59,1065.85,Fiber Optic,One Year,UPI,0,1,No
CUST100442,Male,58,12,122.76,1526.37,DSL,One Year,UPI,1,2,No
CUST100443,Female,33,35,57.37,1733.14,DSL,Month-to-Month,Electronic Check,3,3,No
CUST100444,Female,21,52,31.7,1597.2,Fiber Optic,One Year,Electronic Check,2,1,No
CUST100445,Male,52,31,94.15,3022.13,DSL,Two Year,UPI,1,3,No
CUST100446,Male,43,68,127.33,8678.99,DSL,Two Year,Bank Transfer,0,3,No
CUST100447,Female,29,52,94.91,4771.75,No Internet,Month-to-Month,Credit Card,0,3,No
CUST100448,Male,28,7,81.14,676.38,Fiber Optic,Two Year,Credit Card,2,1,No
CUST100449,Female,54,22,87.27,1764.38,DSL,Month-to-Month,Bank Transfer,1,2,Yes
CUST100450,Female,42,56,117.45,6227.71,Fiber Optic,One Year,Electronic Check,4,3,No
CUST100451,Female,35,58,48.77,3035.28,Fiber Optic,One Year,Electronic Check,2,2,No
CUST100452,Female,36,64,71.64,4384.26,DSL,Month-to-Month,Bank Transfer,5,1,Yes
CUST100453,Female,40,12,61.42,894.9,DSL,Month-to-Month,Bank Transfer,1,1,Yes
CUST100454,Male,55,7,39.96,232.32,Fiber Optic,One Year,Electronic Check,6,1,Yes
CUST100455,Male,35,55,65.15,3712.35,No Internet,Month-to-Month,UPI,4,0,No
CUST100456,Female,43,62,108.23,6553.25,DSL,Month-to-Month,Electronic Check,3,1,No
CUST100457,Female,23,55,92.0,5230.99,DSL,One Year,UPI,4,3,No
CUST100458,Male,21,36,94.33,3286.85,DSL,Two Year,Credit Card,1,0,No
CUST100459,Male,61,24,79.39,1850.6,Fiber Optic,One Year,Credit Card,3,1,No
CUST100460,Female,46,44,90.7,3559.7,DSL,Month-to-Month,UPI,2,1,Yes
CUST100461,Male,51,17,50.98,542.6,Fiber Optic,Month-to-Month,UPI,4,3,No
CUST100462,Female,34,2,65.71,283.04,No Internet,One Year,Electronic Check,6,1,No
CUST100463,Male,60,13,80.76,916.57,Fiber Optic,One Year,Bank Transfer,5,0,No
CUST100464,Female,60,31,83.33,2190.91,Fiber Optic,One Year,UPI,2,1,No
CUST100465,Male,33,28,84.61,2244.27,DSL,Two Year,Credit Card,2,1,No
CUST100466,Female,19,60,70.85,4358.65,Fiber Optic,Month-to-Month,Electronic Check,5,0,No
CUST100467,Male,51,27,63.68,1480.07,Fiber Optic,Month-to-Month,Credit Card,1,2,Yes
CUST100468,Male,25,15,169.73,2753.19,Fiber Optic,Two Year,Electronic Check,1,1,No
CUST100469,Female,30,33,102.2,3262.45,No Internet,Month-to-Month,Bank Transfer,3,1,Yes
CUST100470,Male,59,20,87.39,1670.79,DSL,One Year,Bank Transfer,2,3,No
CUST100471,Female,25,42,68.0,2701.0,Fiber Optic,Two Year,Credit Card,6,5,Yes
CUST100472,Male,47,12,61.46,361.53,Fiber Optic,Two Year,UPI,2,1,No
CUST100473,Female,49,23,71.08,1572.71,Fiber Optic,One Year,UPI,1,3,No
CUST100474,Male,53,14,83.78,1153.44,DSL,Month-to-Month,Credit Card,2,1,No
CUST100475,Female,64,25,20.0,571.64,DSL,Two Year,UPI,1,0,No
CUST100476,Male,47,31,27.92,708.56,Fiber Optic,One Year,UPI,4,3,No
CUST100477,Female,18,54,55.89,2687.12,Fiber Optic,Month-to-Month,Credit Card,4,0,Yes
CUST100478,Male,60,5,81.21,744.67,Fiber Optic,One Year,Credit Card,1,0,Yes
CUST100479,Female,56,13,67.82,913.67,Fiber Optic,Month-to-Month,Bank Transfer,1,0,No
CUST100480,Female,34,28,119.34,3321.65,Fiber Optic,Two Year,Credit Card,2,1,No
CUST100481,Female,37,43,30.53,1518.48,DSL,Month-to-Month,Bank Transfer,8,1,Yes
CUST100482,Male,41,47,52.46,2265.87,Fiber Optic,Two Year,Bank Transfer,1,1,No
CUST100483,Female,39,71,120.6,8330.14,DSL,Two Year,Electronic Check,3,3,No
CUST100484,Male,46,38,78.93,3120.82,DSL,Two Year,UPI,3,1,No
CUST100485,Female,39,67,101.55,7157.98,Fiber Optic,One Year,Credit Card,1,0,No
CUST100486,Male,61,62,136.54,8177.59,DSL,Two Year,UPI,0,1,No
CUST100487,Female,26,39,54.19,2100.33,DSL,Month-to-Month,Electronic Check,1,1,No
CUST100488,Male,54,37,72.02,2725.4,Fiber Optic,Month-to-Month,Credit Card,2,1,No
CUST100489,Male,27,8,66.83,615.69,DSL,Two Year,Credit Card,2,3,Yes
CUST100490,Female,53,52,20.0,968.52,Fiber Optic,Month-to-Month,Electronic Check,5,1,Yes
CUST100491,Male,54,33,65.69,1974.06,No Internet,Month-to-Month,UPI,5,1,No
CUST100492,Male,45,42,101.43,3835.53,DSL,Month-to-Month,Bank Transfer,3,1,Yes
CUST100493,Female,45,27,91.22,2854.65,DSL,Month-to-Month,Electronic Check,4,2,No
CUST100494,Male,59,8,93.57,1057.71,No Internet,One Year,Electronic Check,4,1,No
CUST100495,Male,60,23,63.73,1321.4,DSL,One Year,Credit Card,0,1,No
CUST100496,Male,38,64,55.32,3531.85,DSL,Month-to-Month,Bank Transfer,2,1,No
CUST100497,Female,41,20,113.08,2127.2,DSL,Two Year,Electronic Check,3,1,Yes
CUST100498,Male,59,16,60.08,888.75,Fiber Optic,Month-to-Month,UPI,3,3,No
CUST100499,Female,57,17,83.82,1383.42,DSL,One Year,Electronic Check,4,1,No
CUST100500,Male,19,19,79.9,1262.19,Fiber Optic,Month-to-Month,UPI,3,1,Yes
CUST100501,Male,25,8,118.85,923.46,Fiber Optic,One Year,Credit Card,3,1,Yes
CUST100502,Male,44,38,104.14,3967.2,DSL,Month-to-Month,Electronic Check,2,3,No
CUST100503,Female,39,38,36.14,1032.6,Fiber Optic,Month-to-Month,UPI,3,3,Yes
CUST100504,Male,54,53,39.37,1929.74,Fiber Optic,Two Year,Credit Card,3,1,Yes
CUST100505,Male,44,31,92.37,2569.48,DSL,Month-to-Month,Credit Card,2,0,No
CUST100506,Female,46,44,73.07,2992.73,Fiber Optic,Two Year,Credit Card,3,1,Yes
CUST100507,Male,20,60,61.34,3620.14,Fiber Optic,One Year,Electronic Check,3,3,No
CUST100508,Female,61,17,105.47,1749.38,DSL,Month-to-Month,Credit Card,3,3,Yes
CUST100509,Female,30,39,80.62,3102.09,DSL,One Year,Credit Card,1,0,No
CUST100510,Male,62,42,76.57,3622.07,DSL,Month-to-Month,UPI,4,3,No
CUST100511,Female,27,48,98.39,4773.23,DSL,Month-to-Month,Credit Card,5,4,Yes
CUST100512,Male,53,12,63.75,830.49,DSL,Two Year,Electronic Check,3,1,No
CUST100513,Female,26,18,122.06,2209.52,DSL,Month-to-Month,Bank Transfer,4,2,No
CUST100514,Female,44,6,51.36,100.0,Fiber Optic,One Year,Credit Card,6,1,No
CUST100515,Male,51,43,94.71,4037.07,DSL,Month-to-Month,Electronic Check,0,1,No
CUST100516,Female,18,35,118.01,4120.65,No Internet,One Year,Credit Card,4,1,Yes
CUST100517,Female,49,54,33.68,1955.73,Fiber Optic,Month-to-Month,Electronic Check,6,1,Yes
CUST100518,Female,42,62,64.7,3779.22,Fiber Optic,Month-to-Month,Credit Card,1,1,Yes
CUST100519,Female,46,69,109.27,7415.79,Fiber Optic,Two Year,UPI,3,2,No
CUST100520,Female,24,16,109.72,1527.87,DSL,Month-to-Month,Bank Transfer,3,1,No
CUST100521,Male,20,8,69.86,414.97,Fiber Optic,One Year,Bank Transfer,1,0,No
CUST100522,Female,37,31,52.96,1572.28,DSL,One Year,Electronic Check,2,1,No
CUST100523,Male,37,10,103.68,787.2,DSL,One Year,Electronic Check,0,3,Yes
CUST100524,Female,47,56,110.51,6343.76,DSL,One Year,Bank Transfer,0,1,No
CUST100525,Male,52,70,40.06,2596.79,Fiber Optic,Month-to-Month,UPI,0,2,No
CUST100526,Male,52,20,38.88,905.45,DSL,Month-to-Month,UPI,2,2,Yes
CUST100527,Female,56,5,81.76,309.6,Fiber Optic,Two Year,Credit Card,5,1,No
CUST100528,Female,44,23,93.88,2055.41,DSL,Two Year,UPI,3,2,No
CUST100529,Female,43,9,66.03,755.98,DSL,Month-to-Month,Bank Transfer,3,2,Yes
CUST100530,Male,31,58,95.38,5650.44,Fiber Optic,Month-to-Month,Bank Transfer,2,0,Yes
CUST100531,Female,34,59,53.7,3252.26,No Internet,One Year,UPI,3,2,No
CUST100532,Male,35,54,20.0,727.17,Fiber Optic,Two Year,UPI,0,2,No
CUST100533,Male,62,46,62.28,3102.8,No Internet,Two Year,Bank Transfer,5,4,No
CUST100534,Male,46,22,76.9,1978.88,Fiber Optic,Two Year,Bank Transfer,1,2,No
CUST100535,Female,37,64,66.72,4210.87,Fiber Optic,Month-to-Month,Bank Transfer,0,0,Yes
CUST100536,Female,44,8,40.24,122.56,Fiber Optic,Two Year,Bank Transfer,6,1,Yes
CUST100537,Male,35,20,20.53,161.69,Fiber Optic,Two Year,Bank Transfer,6,3,No
CUST100538,Male,21,51,59.58,2971.51,DSL,Month-to-Month,UPI,2,0,No
CUST100539,Female,18,39,101.93,3749.91,DSL,Month-to-Month,UPI,2,0,No
CUST100540,Male,18,37,112.69,4118.26,DSL,Month-to-Month,Credit Card,1,1,Yes
CUST100541,Female,43,50,110.63,5413.04,Fiber Optic,One Year,Credit Card,0,2,No
CUST100542,Male,62,34,50.52,1443.26,Fiber Optic,Month-to-Month,Electronic Check,2,0,No
CUST100543,Female,37,33,40.39,1190.88,DSL,Month-to-Month,Credit Card,2,1,No
CUST100544,Male,40,31,89.9,2797.2,Fiber Optic,Month-to-Month,UPI,2,0,No
CUST100545,Female,27,54,94.05,4889.21,DSL,Month-to-Month,Credit Card,2,2,No
CUST100546,Male,28,44,87.01,3751.03,DSL,Month-to-Month,Credit Card,4,1,Yes
CUST100547,Female,58,34,20.0,851.94,Fiber Optic,One Year,UPI,2,1,No
CUST100548,Female,58,71,48.99,3321.05,DSL,Month-to-Month,Bank Transfer,0,0,No
CUST100549,Male,22,62,74.11,4402.3,DSL,Two Year,UPI,2,0,No
CUST100550,Male,18,23,89.62,2078.6,DSL,Two Year,UPI,3,0,No
CUST100551,Female,34,46,98.02,4734.65,Fiber Optic,Two Year,Electronic Check,3,0,No
CUST100552,Male,39,56,79.33,4522.34,Fiber Optic,One Year,Electronic Check,1,1,No
CUST100553,Female,51,7,84.92,453.51,Fiber Optic,Month-to-Month,Electronic Check,1,1,Yes
CUST100554,Male,62,61,77.55,4588.93,Fiber Optic,Month-to-Month,Bank Transfer,2,1,Yes
CUST100555,Female,58,3,95.57,182.47,Fiber Optic,Month-to-Month,Credit Card,1,1,Yes
CUST100556,Female,46,38,84.39,3134.4,DSL,Two Year,Electronic Check,2,0,No
CUST100557,Female,21,34,76.97,3109.68,DSL,Month-to-Month,UPI,0,1,No
CUST100558,Female,22,44,66.95,2964.27,DSL,One Year,Electronic Check,2,2,No
CUST100559,Female,28,30,77.44,2680.79,Fiber Optic,One Year,UPI,4,1,Yes
CUST100560,Female,38,17,89.54,1686.09,No Internet,Two Year,Bank Transfer,1,0,No
CUST100561,Male,52,59,83.02,4391.82,Fiber Optic,One Year,Electronic Check,3,1,No
CUST100562,Male,29,10,86.42,761.57,DSL,One Year,UPI,6,2,Yes
CUST100563,Male,43,18,115.28,2060.51,No Internet,Month-to-Month,Credit Card,3,1,No
CUST100564,Female,36,45,82.95,3765.28,DSL,One Year,Bank Transfer,3,2,No
CUST100565,Female,62,59,55.53,3288.99,No Internet,Month-to-Month,UPI,4,1,No
CUST100566,Female,24,62,101.51,5948.47,DSL,Two Year,Credit Card,0,0,No
CUST100567,Female,64,59,34.01,1653.75,Fiber Optic,Month-to-Month,Credit Card,1,1,No
CUST100568,Male,24,49,42.56,2075.92,Fiber Optic,Month-to-Month,UPI,1,1,No
CUST100569,Male,43,63,85.08,5278.26,Fiber Optic,Two Year,Electronic Check,1,0,No
CUST100570,Female,57,32,90.49,3149.75,Fiber Optic,Month-to-Month,Credit Card,4,0,No
CUST100571,Male,22,10,37.65,376.97,DSL,Two Year,Bank Transfer,3,2,No
CUST100572,Male,38,11,63.52,851.97,Fiber Optic,Two Year,Credit Card,4,1,No
CUST100573,Female,31,70,56.82,4106.8,DSL,Two Year,Electronic Check,3,0,No
CUST100574,Male,21,62,60.4,3730.47,Fiber Optic,Month-to-Month,Bank Transfer,0,4,Yes
CUST100575,Female,40,47,103.31,5075.9,Fiber Optic,Month-to-Month,Bank Transfer,1,0,Yes
CUST100576,Male,59,34,96.2,3177.43,No Internet,Two Year,Bank Transfer,1,1,No
CUST100577,Female,37,17,74.43,1254.29,Fiber Optic,Two Year,UPI,3,4,Yes
CUST100578,Female,32,54,58.62,3178.77,DSL,Month-to-Month,Credit Card,1,1,No
CUST100579,Female,62,40,34.51,1210.88,DSL,Month-to-Month,Electronic Check,3,0,No
CUST100580,Female,46,19,117.61,2002.21,Fiber Optic,Month-to-Month,UPI,2,3,Yes
CUST100581,Male,25,67,92.76,5956.87,DSL,Two Year,UPI,4,1,No
CUST100582,Female,58,53,53.8,2641.81,Fiber Optic,Month-to-Month,Bank Transfer,1,1,No
CUST100583,Female,36,64,96.59,6154.2,DSL,Month-to-Month,UPI,1,3,No
CUST100584,Female,56,47,72.89,3486.9,DSL,One Year,Credit Card,1,2,No
CUST100585,Male,63,6,66.39,146.36,Fiber Optic,Month-to-Month,UPI,5,1,Yes
CUST100586,Female,45,16,88.06,1419.61,DSL,Two Year,UPI,3,0,No
CUST100587,Male,63,18,52.76,898.34,Fiber Optic,Month-to-Month,Bank Transfer,4,1,No
